GEOID,Town,County,Best Towns Rank,Total Population,"Population (ACS, 2012-17)",pct_white,pct_black,pct_natam,pct_asian,pct_pacis,pct_other,pct_multi,racial_diversity,racial_diversity_rank,state_racial_diversity,more_racial_diverse_than_state,pct_not_hispanic,pct_hispanic,econ_diversity,econ_diversity_rank,state_econ_diversity,more_econ_diverse_than_state,mhi,density,density_rank
3402734980,Jefferson,Morris,259,"21,368",21440,0.9046641791044776,0.018796641791044778,6.529850746268657e-4,0.055363805970149255,0,0.0049440298507462685,0.015578358208955223,0.1778967032259412,361,0.5069469017864137,0,0.9133861940298508,0.08661380597014925,0.861425,263,0.883128,0,97440,551.2539610551394,418
3400529010,Hainesport,Burlington,260,"6,058",6083,0.8191681735985533,0.1001150747986191,0,0.05753739930955121,0,0,0.023179352293276344,0.3150926404692348,234,0.5069469017864137,0,0.972875226039783,0.027124773960216998,0.861293,266,0.883128,0,97420,941.7276133767846,378
3403970020,Springfield Twp.,Union,261,"17,726",17528,0.7634641716111364,0.08683249657690552,0,0.09841396622546782,0,0.042560474669100866,0.00872889091738932,0.3980096799154085,176,0.5069469017864137,0,0.8957097215883159,0.10429027841168416,0.858306,305,0.883128,0,110547,3387.6009595066985,195
3401938610,Lambertville,Hunterdon,262,"3,824",3840,0.9484375,0.0234375,0,0.016666666666666666,0,0.00390625,0.007552083333333333,0.09956692165798608,465,0.5069469017864137,0,0.9729166666666667,0.027083333333333334,0.870482,132,0.883128,0,84231,3534.901283721502,185
3400330420,Hasbrouck Heights,Bergen,263,"12,277",12205,0.7968865219172471,0.029414174518639903,0.00426054895534617,0.12888160589922162,0,0.030561245391233102,0.009995903318312167,0.34644414910444443,212,0.5069469017864137,0,0.853994264645637,0.14600573535436295,0.874977,82,0.883128,0,87800,8110.3775775067525,47
3402746860,Mine Hill,Morris,264,"3,593",3609,0.8367968966472707,0.04156275976724855,0,0.06622333056248268,0.004156275976724855,0.021058464948739263,0.03020227209753394,0.29228505043539355,256,0.5069469017864137,0,0.7752840121917428,0.22471598780825713,0.8482149999999999,385,0.883128,0,84904,1230.8129085110413,348
3403729220,Hamburg,Sussex,265,"3,132",3172,0.9246532156368222,0.0403530895334174,0,0.028688524590163935,0,0.006305170239596469,0,0.14252527236268153,411,0.5069469017864137,0,0.955233291298865,0.04476670870113493,0.860651,278,0.883128,0,73735,2777.3507109789853,226
3401353680,Nutley,Essex,266,"28,928",28829,0.7980158867806723,0.029831072878004787,0,0.11550868916715808,0,0.02709077664851365,0.029553574525651254,0.3473311703168265,211,0.5069469017864137,0,0.8426237469215027,0.15737625307849734,0.871205,123,0.883128,0,93691,8518.563415376102,42
3403724810,Frankford,Sussex,267,"5,348",5399,0.9624004445267642,0.004445267642155954,0,0.02463419151694758,0,0.0035191702167067978,0.005000926097425449,0.0731213867577365,492,0.5069469017864137,0,0.9129468420077792,0.08705315799222078,0.848279,383,0.883128,0,87500,158.6946595591655,492
3403701360,Andover,Sussex,268,"5,978",6052,0.9281229345670853,0.031064111037673495,0,0.025611368142762724,0,0.01371447455386649,0.001487111698612029,0.1367765988443842,418,0.5069469017864137,0,0.9581956378056841,0.04180436219431593,0.861918,257,0.883128,0,101250,306.042182155697,451
3400506670,Bordentown,Burlington,269,"3,835",3872,0.8060433884297521,0.11260330578512397,0.0012913223140495868,0.04106404958677686,0,0.0030991735537190084,0.03589876033057851,0.3346283019431733,220,0.5069469017864137,0,0.9597107438016529,0.040289256198347105,0.854013,339,0.883128,0,76250,4166.331104803118,143
3403179460,West Milford,Passaic,270,"26,856",26759,0.9310512350984715,0.012182816996150828,0.006913561792294181,0.01591987742441795,0.0015695653798721925,0.016891513135767405,0.015471430173025897,0.13216678485468825,422,0.5069469017864137,0,0.9094510258230876,0.09054897417691245,0.853828,341,0.883128,0,98843,351.6530128768936,441
3402576460,Wall,Monmouth,271,"25,981",26020,0.9470791698693313,0.03393543428132206,0,0.009953881629515757,0,0.0030361260568793234,0.005995388162951576,0.10174518979960434,461,0.5069469017864137,0,0.9678708685626441,0.03212913143735588,0.859672,292,0.883128,0,101983,848.2966002127318,386
3401766570,Secaucus,Hudson,272,"20,215",19279,0.6147103065511696,0.030603247056382593,0.004097722910939364,0.30063799989626017,2.0747964106022096e-4,0.024378857824575963,0.025364386119612014,0.5295569581348374,82,0.5069469017864137,1,0.8312153119975102,0.16878468800248975,0.869618,146,0.883128,0,99883,3345.628693871865,198
3400129280,Hamilton Twp.,Atlantic,273,"26,408",26663,0.6284364100063758,0.19457675430371676,0.011139031616847317,0.06803435472377452,7.876082961407193e-4,0.05487004463113678,0.04215579642200803,0.557666360518263,68,0.5069469017864137,1,0.8454412481716236,0.1545587518283764,0.875807,71,0.883128,0,65084,239.9232714519837,467
3400954360,Ocean City,Cape May,274,"11,206",11328,0.9080155367231638,0.026129943502824857,7.944915254237289e-4,0.018273305084745763,0,0.029396186440677968,0.017390536723163843,0.1733238996816049,368,0.5069469017864137,0,0.9186087570621468,0.0813912429378531,0.88071,33,0.883128,0,72715,1787.5682995407126,299
3401551390,Newfield,Gloucester,275,"1,561",1626,0.9243542435424354,0.01845018450184502,0,0,0,0.025215252152521524,0.03198031980319803,0.14357027334110972,409,0.5069469017864137,0,0.9218942189421894,0.07810578105781057,0.854986,331,0.883128,0,74226,954.8849877267365,376
3402750130,Netcong,Morris,276,"3,229",3245,0.8687211093990755,0.05423728813559322,0,0.04067796610169491,0,0.0061633281972265025,0.03020030816640986,0.23977720850615258,305,0.5069469017864137,0,0.8859784283513097,0.1140215716486903,0.885255,10,0.883128,1,56484,3843.786135880969,164
3402525230,Freehold Township,Monmouth,277,"35,053",35429,0.8324254142086991,0.05568884247367975,0.001947557086002992,0.07330153264275029,9.87891275508764e-4,0.014451438087442491,0.021197324225916622,0.2979306283907319,250,0.5069469017864137,0,0.9110333342741822,0.08896666572581784,0.866783,185,0.883128,0,99827,920.1275955615342,381
3400342090,Lyndhurst,Bergen,278,"22,426",21937,0.8577745361717646,0.011806536901125951,7.749464375256416e-4,0.07995623831882208,0,0.03309477139080093,0.016592970779960796,0.25631925962092517,291,0.5069469017864137,0,0.772940693804987,0.227059306195013,0.87517,79,0.883128,0,73218,4816.098129596705,116
3400319510,East Rutherford,Bergen,279,"9,928",9433,0.6871620905332344,0.04696279020460087,0.00636064878617619,0.1943178204176826,0.0037103784586027776,0.03911799003498357,0.0223682815647196,0.485758560412492,114,0.5069469017864137,0,0.7934909360754797,0.20650906392452031,0.874455,89,0.883128,0,77400,2535.576040874939,245
3402709040,Butler,Morris,280,"7,774",7780,0.9066838046272494,2.570694087403599e-4,0.018380462724935733,0.04730077120822622,0,0.011053984575835476,0.016323907455012852,0.1749605474454966,367,0.5069469017864137,0,0.8461439588688946,0.1538560411311054,0.855877,325,0.883128,0,96474,3815.9013534000223,167
3400125560,Galloway,Atlantic,281,"36,563",37029,0.6951038375327446,0.11599016986686111,0.0025385508655378216,0.11463987685327716,5.671230657052581e-4,0.036241864484593156,0.03491857733128089,0.4876950885233451,112,0.5069469017864137,0,0.8851980879850928,0.11480191201490723,0.871655,120,0.883128,0,65000,415.70946235294423,434
3400568610,Southampton,Burlington,282,"10,205",10274,0.9341055090519759,0.026863928362857697,0,0.005061319836480436,0,0.015475958730776718,0.018493284017909284,0.12611810350077346,432,0.5069469017864137,0,0.9564921160210239,0.04350788397897606,0.874585,86,0.883128,0,57439,235.27704322577722,468
3400728800,Haddon Heights,Camden,283,"7,588",7530,0.949667994687915,0.009296148738379814,0,0.014342629482071713,0,0.01593625498007968,0.010756972111553785,0.09746889379180934,469,0.5069469017864137,0,0.9701195219123506,0.029880478087649404,0.871951,118,0.883128,0,90387,4800.389707675727,118
3403729490,Hampton,Sussex,284,"4,896",4959,0.9378907037709215,0.01008267795926598,0.0028231498285944748,0.018955434563420043,0,0.01653559185319621,0.013712442024601734,0.11943063184659886,439,0.5069469017864137,0,0.9227666868320226,0.07723331316797742,0.85967,293,0.883128,0,75643,203.07756768182423,478
3403737440,Lafayette,Sussex,285,"2,404",2391,0.9845253032204099,0.00794646591384358,0,0,0,0.004182350480970306,0.003345880384776244,0.030618094027145215,519,0.5069469017864137,0,0.9192806357172731,0.0807193642827269,0.8512919999999999,356,0.883128,0,96815,133.38938244800872,503
3402959880,Point Pleasant Borough,Ocean,286,"18,651",18519,0.9838004211890491,0.00388789891462822,4.859873643285275e-4,0.0016739564771315945,0,0.004373886278956747,0.005777849775905826,0.03206606276705937,517,0.5069469017864137,0,0.9538851989848264,0.0461148010151736,0.8587549999999999,303,0.883128,0,93276,5302.822801315068,102
3403361470,Quinton,Salem,287,"2,489",2474,0.854890864995958,0.11358124494745352,0.0068714632174616,0.004042037186742118,0,0.004850444624090542,0.01576394502829426,0.25592532589537487,292,0.5069469017864137,0,0.9510913500404203,0.04890864995957963,0.861187,268,0.883128,0,65515,102.69179371015389,514
3400362910,Ridgefield,Bergen,288,"11,435",11369,0.6170287624241358,0.011170727416659337,0.004309965696191398,0.299234761192717,0,0.037558272495382176,0.03069751077491424,0.5272377420793439,85,0.5069469017864137,1,0.7135192189286657,0.28648078107133435,0.872398,113,0.883128,0,66690,4455.7554656517805,128
3403524900,Franklin Twp.,Somerset,289,"66,734",65999,0.45032500492431704,0.27051925029167107,0.006484946741617297,0.22491249867422233,1.818209366808588e-4,0.025091289261958513,0.022485189169532873,0.6722638489797523,13,0.5069469017864137,1,0.8639827876179942,0.1360172123820058,0.869927,141,0.883128,0,93264,1430.158545366561,332
3401116900,Deerfield,Cumberland,290,"3,057",3104,0.7316365979381443,0.19039948453608246,0.015141752577319588,0.006121134020618557,0,0.039304123711340205,0.017396907216494846,0.4263417173716655,152,0.5069469017864137,0,0.8501932989690721,0.14980670103092783,0.8593379999999999,297,0.883128,0,65625,185.1904266751158,486
3400739210,Laurel Springs,Camden,291,"1,886",1917,0.9285341679707877,0.03182055294731351,0,0.0198226395409494,0,0,0.0198226395409494,0.13602587724418347,420,0.5069469017864137,0,0.9613980177360459,0.038601982263954095,0.858074,308,0.883128,0,82250,4183.373207335859,142
3400966390,Sea Isle City,Cape May,292,"2,068",1971,0.989345509893455,5.073566717402334e-4,0,0.008625063419583967,0,0,0.0015220700152207,0.021118496226744,524,0.5069469017864137,0,0.9928970065956367,0.007102993404363267,0.881601,24,0.883128,0,72153,908.8874900468888,382
3400542060,Lumberton,Burlington,293,"12,290",12390,0.7211460855528652,0.17877320419693302,0,0.03123486682808717,0,0.016868442292171104,0.0519774011299435,0.4440266532735856,141,0.5069469017864137,0,0.9425343018563358,0.05746569814366424,0.877547,57,0.883128,0,84558,958.6605108082647,375
3403357870,Pennsville,Salem,294,"12,499",12742,0.9257573379375295,0.024956835661591587,0.0021189766127766444,0.014361952597708366,0,0.008083503374666458,0.024721393815727515,0.14146326152527433,413,0.5069469017864137,0,0.9712760948045833,0.028723905195416732,0.8685080000000001,163,0.883128,0,62134,598.8246106929613,409
3403729850,Hardyston,Sussex,295,"7,867",7964,0.9547965846308388,0.01757910597689603,0,0.01833249623304872,0,0,0.009291813159216475,0.08763203880041792,484,0.5069469017864137,0,0.9742591662481165,0.025740833751883477,0.840741,424,0.883128,0,92625,247.65228155861772,463
3402369810,Spotswood,Middlesex,296,"8,456",8443,0.9129456354376406,0.033874215326305815,0.0017766196849461093,0.028307473646808006,0,0.008409333175411584,0.014686722728887837,0.16429191812064958,379,0.5069469017864137,0,0.8920999644676063,0.1079000355323937,0.872723,107,0.883128,0,75226,3724.2405808236163,173
3404130090,Harmony,Warren,297,"2,520",2540,0.9913385826771653,0.008661417322834646,0,0,0,0,0,0.017172794345588605,527,0.5069469017864137,0,0.9767716535433071,0.023228346456692913,0.852922,349,0.883128,0,87000,107.16476798407544,512
3402970320,Stafford,Ocean,298,"27,346",27012,0.9339182585517548,0.02539612024285503,0,0.013290389456537835,0,0.010402783947875019,0.016992447800977344,0.12657812777222655,431,0.5069469017864137,0,0.9333999703835333,0.06660002961646676,0.8665700000000001,188,0.883128,0,76527,589.1564343719402,412
3402547130,Monmouth Beach,Monmouth,299,"3,236",3247,0.9627348321527563,0,0,0.006775485063135201,0,0.003079765937788728,0.02740991684631968,0.07233494726220957,493,0.5069469017864137,0,0.9695103172158915,0.030489682784108407,0.85524,329,0.883128,0,107383,3184.3698102564676,205
3400310480,Carlstadt,Bergen,300,"6,314",6268,0.8509891512444161,0,0,0.08583280153158902,0,0.03477983407785577,0.02839821314613912,0.26643409927717043,273,0.5069469017864137,0,0.7334077855775367,0.2665922144224633,0.8443780000000001,404,0.883128,0,89419,1566.9710262314936,321
3400321510,Englewood Cliffs,Bergen,301,"5,453",5435,0.5488500459981601,0.018215271389144434,0.0036798528058877645,0.40864765409383624,0,0.001655933762649494,0.01895124195032199,0.5310634926948827,81,0.5069469017864137,1,0.9508739650413983,0.049126034958601655,0.804701,496,0.883128,0,134629,2601.807545163985,239
3403358530,Pilesgrove,Salem,302,"3,993",4048,0.8913043478260869,0.07905138339920949,0,0.0200098814229249,0,0.007658102766798419,0.001976284584980237,0.1988644907356778,346,0.5069469017864137,0,0.9424407114624506,0.05755928853754941,0.852774,351,0.883128,0,85889,116.1779181960024,508
3402937770,Lakehurst,Ocean,303,"2,697",2687,0.8552288797915891,0.0543356903609974,0,0.04614812058057313,0,0.033494603647190174,0.010792705619650168,0.2622631759222236,281,0.5069469017864137,0,0.8727205061406773,0.12727949385932266,0.8662030000000001,195,0.883128,0,62262,2936.822844233871,217
3402537560,Lake Como,Monmouth,304,"1,717",1518,0.8695652173913043,0.039525691699604744,0.015151515151515152,0.011857707509881422,0,0.03491436100131752,0.028985507246376812,0.23986470652564484,304,0.5069469017864137,0,0.8155467720685112,0.1844532279314888,0.873407,97,0.883128,0,74861,5980.232132384665,85
3403106340,Bloomingdale,Passaic,305,"8,242",8139,0.908834009092026,0.02137854773313675,0.006511856493426711,0.03907113896056027,0,0.016218208625138224,0.007986239095712003,0.17166793313396833,369,0.5069469017864137,0,0.8200024573043372,0.17999754269566287,0.86854,161,0.883128,0,80516,933.5276107659516,379
3400149410,Mullica,Atlantic,306,"6,022",6088,0.8538107752956636,0.06964520367936924,0,0.0018068331143232589,0,0.0402431011826544,0.03449408672798949,0.2633440917355786,279,0.5069469017864137,0,0.8582457293035479,0.14175427069645205,0.838961,431,0.883128,0,73995,107.90262804855034,510
3402562430,Red Bank,Monmouth,307,"12,150",12220,0.6172667757774141,0.1339607201309329,0,0.022504091653027823,0,0.20752864157119477,0.018739770867430443,0.5571105027576804,69,0.5069469017864137,1,0.6333878887070377,0.36661211129296234,0.883961,16,0.883128,1,75114,7027.196035664779,62
3401369274,South Orange,Essex,308,"17,001",16503,0.635217839180755,0.2659516451554263,5.453553899291038e-4,0.050415076046779375,0,0.007271405199054717,0.04059867902805551,0.5215249158479589,90,0.5069469017864137,1,0.9343755680785312,0.06562443192146883,0.847401,391,0.883128,0,121637,5779.3544231743035,90
3400726760,Gloucester Twp.,Camden,309,"64,159",64034,0.7369053940094324,0.15502701689727333,2.811006652715745e-4,0.04097823031514508,3.74800887028766e-4,0.035168816566199204,0.03126464065964956,0.42904330604444174,150,0.5069469017864137,0,0.9314426710809882,0.06855732891901177,0.86768,174,0.883128,0,73701,2786.1163612901596,224
3400548900,Mount Holly,Burlington,310,"9,645",9536,0.7028104026845637,0.20176174496644295,0,0.020134228187919462,0,0.036283557046979865,0.03901006711409396,0.46210606715350666,128,0.5069469017864137,0,0.8338926174496645,0.16610738255033558,0.867409,177,0.883128,0,60656,3397.839858276506,192
3400506700,Bordentown,Burlington,311,"12,202",11808,0.7551659891598916,0.08553523035230352,0,0.10391260162601626,0,0.022950542005420054,0.03243563685636856,0.41003142649143287,167,0.5069469017864137,0,0.9290311653116531,0.07096883468834689,0.8725350000000001,110,0.883128,0,85640,1386.7828615373069,337
3404133060,Hope,Warren,312,"1,890",1875,0.9824,0,0,0.0016,0,0.010133333333333333,0.005866666666666667,0.03475057777777768,516,0.5069469017864137,0,0.9584,0.0416,0.842199,417,0.883128,0,91852,100.69197620405193,515
3402502440,Avon-by-the-Sea,Monmouth,313,"1,794",1814,0.9702315325248071,0.004961411245865491,0.005512679162072767,0.002205071664829107,0,0.013781697905181918,0.0033076074972436605,0.05839003025591705,503,0.5069469017864137,0,0.9536934950385888,0.04630650496141125,0.849132,374,0.883128,0,78323,4255.003253263547,138
3400523850,Florence,Burlington,314,"12,669",12645,0.7626729932779754,0.12708580466587585,0,0.06468960063266113,0,0.010913404507710557,0.034638196915776985,0.3966754520633019,177,0.5069469017864137,0,0.9327006722024516,0.06729932779754844,0.868534,162,0.883128,0,81011,1292.8852565585482,346
3402570110,Spring Lake Borough,Monmouth,315,"2,962",2980,0.9939597315436242,0,0,0.006040268456375839,0,0,0,0.012007567226701488,529,0.5069469017864137,0,1,0,0.871093,126,0.883128,0,88679,2241.0622399230656,266
3401549680,National Park,Gloucester,316,"2,985",2998,0.9242828552368245,0.027018012008005337,0,0.007004669779853236,0,0.00867244829886591,0.03302201467645097,0.1437565003308855,407,0.5069469017864137,0,0.9719813208805871,0.028018679119412943,0.859259,300,0.883128,0,61397,2985.3532368000006,214
3400352320,North Arlington,Bergen,317,"16,009",15877,0.8115513006235435,0.02834288593563016,0,0.08093468539396612,0,0.05744158216287712,0.02172954588398312,0.33025903544755575,224,0.5069469017864137,0,0.7234994016501858,0.2765005983498142,0.879817,39,0.883128,0,74481,6196.77500565931,80
3400771220,Stratford,Camden,318,"7,015",7019,0.8159281948995584,0.07921356318563898,0,0.06311440376121955,0,0.0206582134207152,0.02108562473286793,0.32313159886113774,228,0.5069469017864137,0,0.9581136914090326,0.041886308590967376,0.860424,284,0.883128,0,72955,4533.392620999989,125
3402365790,Sayreville,Middlesex,319,"45,325",44744,0.6726488467727516,0.1294475236903272,5.140354013946004e-4,0.16049079206150546,7.375290541748614e-4,0.014996424101555515,0.02116484891829072,0.5043559214621327,104,0.5069469017864137,0,0.875871625245843,0.12412837475415699,0.866031,199,0.883128,0,79620,2820.365668525,220
3403936690,Kenilworth,Union,320,"8,312",8235,0.7811778992106861,0.01785063752276867,0.0012143290831815423,0.06715239829993928,0,0.09338190649666059,0.039222829386763816,0.37467291452619966,189,0.5069469017864137,0,0.7266545233758348,0.27334547662416514,0.841612,421,0.883128,0,108281,3817.0081337709607,166
3401347500,Montclair,Essex,321,"39,227",38572,0.6507570258218397,0.24701856268796019,0.0010888727574406305,0.03297728922534481,0,0.022192263818313802,0.0459659856891009,0.5118030673688015,96,0.5069469017864137,1,0.9015088665353106,0.0984911334646894,0.848319,381,0.883128,0,113293,6113.402729957069,82
3402502110,Atlantic Highlands,Monmouth,322,"4,311",4322,0.9211013419713096,0.025682554372975473,0,0.011800092549745489,0.006015733456732994,0.013651087459509487,0.02174919018972698,0.15007791352359068,398,0.5069469017864137,0,0.944007403979639,0.05599259602036094,0.867382,178,0.883128,0,95284,3335.279555020752,199
3400702200,Audubon,Camden,323,"8,733",8736,0.9451694139194139,0.03869047619047619,0,0.0016025641025641025,0,0.004006410256410256,0.010531135531135532,0.10502830169296518,457,0.5069469017864137,0,0.9784798534798534,0.02152014652014652,0.868116,166,0.883128,0,80925,5869.886808813779,88
3402706610,Boonton,Morris,324,"8,354",8390,0.8114421930870084,0.030154946364719905,0,0.08474374255065555,0,0.03182359952324196,0.04183551847437426,0.3307077924937599,223,0.5069469017864137,0,0.8567342073897497,0.1432657926102503,0.864472,224,0.883128,0,91055,3593.0112452684098,181
3404177270,Washington Borough,Warren,325,"6,524",6517,0.8551480742673009,0.05876937241061838,0,0.040662881694031,0,0.01442381463863741,0.030995856989412308,0.2624456724164883,280,0.5069469017864137,0,0.8629737609329446,0.13702623906705538,0.870233,135,0.883128,0,64282,3355.621206190017,197
3400768340,Somerdale,Camden,326,"5,508",5417,0.6280228908990216,0.2281705741185158,0,0.044304965848255495,0,0.06036551596824811,0.03913605316595902,0.5463868814389258,74,0.5069469017864137,1,0.8717002030644269,0.1282997969355732,0.86605,198,0.883128,0,61964,3905.80434953725,160
3403182423,Woodland Park,Passaic,327,"12,834",12542,0.7753946738957104,0.06250996651251794,0.008929995216073992,0.06442353691596236,0,0.058682825705629084,0.030059001754106203,0.38627824923819687,184,0.5069469017864137,0,0.7295487163131877,0.2704512836868123,0.875093,81,0.883128,0,73870,4274.71429595694,136
3401144580,Maurice River,Cumberland,328,"6,325",6958,0.44567404426559354,0.4027019258407588,0.0030181086519114686,0.020695602184535786,0,0.10204081632653061,0.025869502730669732,0.6276868288943616,28,0.5069469017864137,1,0.8429146306409888,0.1570853693590112,0.84455,403,0.883128,0,72455,74.730586063337,524
3400726820,Gloucester City,Camden,329,"11,342",11333,0.8062295949880879,0.035030442071825645,0.001058854672196241,0.05761934174534545,0,0.0972381540633548,0.002823612459189976,0.335982367184244,218,0.5069469017864137,0,0.8561722403600106,0.14382775963998942,0.870054,138,0.883128,0,51152,4868.689412353294,114
3403130570,Hawthorne,Passaic,330,"19,101",19065,0.9062155782848151,0.026803042223970626,0,0.007920272751114609,0,0.04023078940466824,0.018830317335431418,0.17601909461393028,363,0.5069469017864137,0,0.7941778127458694,0.2058221872541306,0.863324,238,0.883128,0,93675,5716.875545506617,92
3402748300,Morristown,Morris,331,"19,037",18833,0.7314288748473424,0.0909042637922795,0,0.06085063452450486,0,0.0859661232942176,0.030850103541655606,0.4447035128991319,140,0.5069469017864137,0,0.6730207614294058,0.3269792385705942,0.868089,167,0.883128,0,92296,6473.932136666595,73
3404158350,Phillipsburg,Warren,332,"14,459",14540,0.8013067400275103,0.11196698762035763,0.0026134800550206326,0.013755158184319119,0,0.03535075653370014,0.03500687757909216,0.34269970994969057,214,0.5069469017864137,0,0.8667125171939477,0.13328748280605227,0.87569,74,0.883128,0,49274,4553.706858208314,122
3400781740,Winslow,Camden,333,"39,041",39317,0.5342981407533637,0.35727547880051885,0.0029758119897245468,0.023704758755754507,0,0.0353027952285271,0.0464430144721113,0.582905717046488,50,0.5069469017864137,1,0.8934811913421675,0.10651880865783249,0.87256,109,0.883128,0,76640,685.6577105734772,401
3404124960,Franklin Twp.,Warren,334,"3,090",3105,0.9584541062801932,0.004830917874396135,6.441223832528181e-4,0.01674718196457327,0,0.00998389694041868,0.00933977455716586,0.08087459580283218,488,0.5069469017864137,0,0.9748792270531401,0.025120772946859903,0.849981,368,0.883128,0,90648,129.15880065640235,504
3404180570,White Twp.,Warren,335,"4,747",4771,0.9509536784741145,0.028924753720394047,0.001467197652483756,0.015719974848040243,0,0.001467197652483756,0.001467197652483756,0.09459688440268765,478,0.5069469017864137,0,0.9427792915531336,0.05722070844686648,0.881327,28,0.883128,0,63663,175.7167329325452,490
3402500070,Aberdeen,Monmouth,336,"18,355",18372,0.7910951447855432,0.08708904855214457,7.075985194861746e-4,0.052307859786631834,5.987372087959939e-4,0.03586980187241454,0.03233180927498367,0.3615150095642945,199,0.5069469017864137,0,0.8934247768343131,0.10657522316568692,0.860447,283,0.883128,0,93016,3372.834535110445,196
3403568460,Somerville,Somerset,337,"12,418",12234,0.7108059506293934,0.09596207291155795,8.173941474579042e-4,0.11239169527546183,0,0.053866274317475885,0.026156612718652935,0.4693278759145174,124,0.5069469017864137,0,0.7822461991172143,0.21775380088278568,0.864722,216,0.883128,0,72731,5245.769160014209,103
3402974210,Tuckerton,Ocean,338,"3,372",3371,0.940670424206467,0.018985464253930585,0,0.031148027291604864,0,0,0.009196084247997626,0.11372393760063337,445,0.5069469017864137,0,0.983981014535746,0.01601898546425393,0.869413,150,0.883128,0,57868,1002.2000246958747,368
3400365340,Saddle Brook,Bergen,339,"14,169",14076,0.8771668087524865,0.013071895424836602,0,0.08922989485649332,0,0.010443307757885763,0.010088093208297812,0.22223470873537476,322,0.5069469017864137,0,0.8527280477408354,0.14727195225916453,0.854258,336,0.883128,0,94177,5235.143084390934,105
3402352560,North Brunswick,Middlesex,340,"42,641",42591,0.5062337113474678,0.18783311028151486,0.003216642013570942,0.24963020356413326,2.817496654222723e-4,0.03719095583573995,0.015613627292150925,0.6444935349239588,24,0.5069469017864137,1,0.8052875020544247,0.19471249794557535,0.8700829999999999,137,0.883128,0,88723,3550.785518887504,184
3400782450,Woodlynne,Camden,341,"2,947",2950,0.27322033898305087,0.31966101694915255,0,0.11864406779661017,0,0.2810169491525424,0.007457627118644068,0.7300649238724504,2,0.5069469017864137,1,0.5206779661016949,0.4793220338983051,0.867192,179,0.883128,0,45201,13472.894372042978,18
3401582180,Woodbury Heights,Gloucester,342,"2,996",3008,0.9358377659574468,0.01695478723404255,0,0.011968085106382979,0,0.011968085106382979,0.02327127659574468,0.12309218856100035,433,0.5069469017864137,0,0.9438164893617021,0.05618351063829787,0.865132,210,0.883128,0,80444,2460.945550562363,252
3404128710,Hackettstown,Warren,343,"9,554",9569,0.8465879402236388,0.032291775525133244,8.360330233044205e-4,0.03615842825791619,0.0012540495349566308,0.0753474762253109,0.007524297209739785,0.27520253995377153,268,0.5069469017864137,0,0.7918277771971993,0.2081722228028007,0.877471,60,0.883128,0,63940,2651.493391304512,235
3402954450,Ocean Gate,Ocean,344,"2,021",1911,0.9492412349555207,0.04709576138147567,0,0.003663003663003663,0,0,0,0.09670964952418193,470,0.5069469017864137,0,0.9220303506017792,0.07796964939822083,0.872281,115,0.883128,0,62813,4249.717323756929,140
3404104990,Belvidere,Warren,345,"2,603",2619,0.9522718594883544,0.0038182512409316535,0.009927453226422299,0.016036655211912942,0,0.005345551737304314,0.012600229095074456,0.09262065724947988,479,0.5069469017864137,0,0.9621993127147767,0.037800687285223365,0.866907,180,0.883128,0,51917,1804.265343423791,296
3400563510,Riverside,Burlington,346,"7,899",7969,0.7760070272305183,0.13577613251348977,0.0038900740368929604,0.015560296147571841,0,0.057096247960848286,0.01167022211067888,0.375724504421001,188,0.5069469017864137,0,0.8804115949303551,0.11958840506964487,0.860457,282,0.883128,0,60885,5351.951917434123,99
3403964650,Roselle Park,Union,347,"13,821",13709,0.6219272011087607,0.093515208986797,0.0026260121088336127,0.08344882923626815,0,0.17090962141658764,0.027573127142752937,0.5675204831354875,62,0.5069469017864137,1,0.7278430228317164,0.27215697716828363,0.863406,237,0.883128,0,67300,11129.480213046014,28
3401133120,Hopewell,Cumberland,348,"4,422",4496,0.8238434163701067,0.08518683274021352,0.020462633451957295,0.023354092526690393,0,0.009341637010676156,0.037811387900355875,0.311544128588797,240,0.5069469017864137,0,0.9535142348754448,0.04648576512455516,0.874571,87,0.883128,0,77625,150.4921208157024,495
3400945810,Middle Twp.,Cape May,349,"18,427",18623,0.8317134725876604,0.11829458196853353,8.591526606883961e-4,0.013424260323256188,0,0.011437469795414273,0.024271062664447188,0.29335824228636154,253,0.5069469017864137,0,0.9401277989582774,0.059872201041722604,0.86864,158,0.883128,0,62249,264.77635682402996,461
3402934530,Island Heights,Ocean,350,"1,667",1581,0.8962681846932321,0.007590132827324478,0.0018975332068311196,0.010120177103099304,0,0,0.08412397216951296,0.18946286967991588,350,0.5069469017864137,0,0.9620493358633776,0.03795066413662239,0.860032,286,0.883128,0,82174,2587.7539015595116,240
3400703250,Barrington,Camden,351,"6,781",6811,0.937894582293349,0.02686830127734547,0.0035237116429305535,0.004551460872118632,0,0.006313316693583908,0.02084862722067244,0.1191241913267812,441,0.5069469017864137,0,0.9657906327998825,0.034209367200117455,0.881229,29,0.883128,0,72602,4250.459255690158,139
3400757660,Pennsauken,Camden,352,"35,934",35863,0.4382511223266319,0.26595655689708053,0.004823913225329727,0.07383654462816831,0.0012547751164152469,0.18007417115132587,0.03580291665504838,0.6980178277440263,5,0.5069469017864137,1,0.6812592365390514,0.3187407634609486,0.867863,171,0.883128,0,67495,3436.79591836132,190
